,0,1,2,3,4,5,6,7,8,9
2739,12273.63885136334,11766.229117394716,11531.332762193131,11801.8785464819,12276.76908774449,11451.207589926178,12252.87536443932,11989.007152290871,11695.673770891457,11552.91567110632
2740,12453.617564612392,11791.529650360602,11543.452743868393,11819.06565957469,12227.211866223908,11537.527015700647,12393.302390731425,11987.098853526944,11633.446201090823,11506.33725194359
2741,12425.119251076505,11725.747097946756,11586.919329839,11858.7081783395,12209.424561576028,11514.108824082592,12392.126885747144,11967.52931009132,11602.131079535036,11499.747161770796
2742,12465.08749175965,11687.121725661711,11555.452640520058,11939.596779547534,12227.64381560276,11484.010125536894,12425.724820043577,11914.935610963135,11683.772830300999,11463.275277042521
2743,12459.918492496643,11650.484263748274,11526.739822020209,11953.802925129923,12220.905604989195,11480.746725052297,12355.855672577585,11907.313205279683,11752.55875363593,11486.047158012605
2744,12468.910950142137,11621.046211428975,11513.545953704363,12011.553113345504,12169.272467526425,11449.1488871347,12333.114639733398,11929.359023696894,11751.460200237618,11486.201089685674
2745,12425.930544563324,11610.311994026204,11470.53145619763,12124.184540615297,12115.804440545602,11379.55984253386,12388.363719812423,11997.559055498445,11709.7247948863,11463.737644634215
2746,12424.272554773921,11578.814485565963,11547.652061983701,12142.36216325968,12119.922200182273,11349.037041755744,12350.888850377965,12029.935593635853,11681.952236848963,11450.08284918605
2747,12378.123290546184,11541.606493178972,11511.142952374912,12092.913491169738,12096.502939564594,11343.02743308156,12417.623114603659,11973.525784395673,11625.550944123966,11426.168656629792
2748,12438.260271649628,11527.0621029128,11496.246910448765,12119.272917031889,12112.867484674083,11337.475130060555,12358.331472808626,11927.148030923461,11695.29677723468,11391.032783149874
2749,12420.067626021315,11509.368494819695,11542.670129732105,12145.494097616796,12093.80967088495,11318.845046630417,12342.048639206594,11896.239757942878,11778.152904559829,11359.051675457877
2750,12586.956502032626,11475.344219618504,11492.295098011553,12138.71798750356,12167.92380228579,11262.361516278343,12377.933310335702,11848.529730819822,11723.170954811474,11477.357361863948
2751,12549.851309064814,11507.69260407526,11461.173400718933,12130.475968773699,12129.425375257013,11288.768356876068,12380.4882773687,11816.098865601296,11691.161363220495,11406.145443956511
2752,12515.85597020109,11557.363432772121,11496.95047823126,12093.493443327043,12069.26182998968,11363.326920018486,12351.257114140997,11876.078869096096,11775.609165954816,11455.519081966135
2753,12457.4032014967,11612.750562393889,11495.50148277102,12077.780708610224,12025.301562194838,11333.266678315787,12320.717371050157,11839.118712277872,11735.765552255605,11412.07057585204
2754,12540.617413003783,11598.57812358497,11460.809906214496,12069.297450450103,11981.655765570134,11366.30384493595,12348.037154521558,11795.429002144336,11728.587246730363,11360.156562937074
2755,12493.243843598206,11684.724905157436,11437.927295363494,12053.202413103261,11962.890308725453,11336.037386867512,12424.958656072848,11735.906621744723,11731.50008145844,11384.641661225041
2756,12436.32100552949,11638.617256832007,11422.859087049046,12039.724661634085,11937.658703536817,11292.384522528555,12422.44428655716,11705.335165658504,11769.196149059655,11448.508773692965
2757,12436.645008526,11640.477091966439,11388.245135690855,11969.169631049148,11882.02596661378,11321.806833824709,12462.156334456675,11790.453907863424,11713.974700931964,11416.801554505017
2758,12378.431058964268,11594.819577942219,11474.71910774984,11909.984435883805,11915.184813504658,11375.689049629374,12408.179059418742,11755.954021265134,11676.897996852178,11440.89545711638
2759,12359.277159540716,11578.071537039326,11456.68005414117,11865.903752369843,11866.725838899236,11344.765772435632,12452.497514672443,11727.835120693044,11721.627223074798,11491.994342073653
2760,12347.15841380899,11544.738789527888,11456.033288029103,11846.904109930785,11845.242842236265,11324.82836525461,12403.791257994231,11763.074118540182,11835.221307302914,11480.897827707613
2761,12332.00556319327,11647.373176710855,11435.769100136495,11831.056004420327,11944.37508955248,11407.868005191633,12356.917146831816,11718.483431630122,11820.923249230922,11546.849456822205
2762,12313.811325218088,11733.925870234252,11435.744052962005,11798.240355682756,11941.919351651628,11355.229209830744,12415.18516343179,11712.79910635445,11877.757291050066,11527.22620459491
2763,12360.4116452352,11699.143709972896,11411.993531809892,11765.95333995154,12005.302379619196,11350.641916318784,12365.410273274494,11660.188030394735,11846.852925701494,11491.203185483637
2764,12315.5654471353,11717.138870975845,11378.011134277986,11733.805443822654,12018.482615805175,11291.365419438498,12331.215432033945,11661.645432131556,11915.381260073102,11457.228202241844
2765,12365.070985275672,11714.153787160301,11450.21416420817,11701.470203056017,11977.114278998735,11312.329164272933,12296.872210242336,11761.978789596194,11859.092337776961,11403.797500550227
2766,12325.149726380238,11686.485084762768,11456.634792538296,11757.240929872256,11925.857437806902,11299.918457931251,12271.082042217793,11799.556130228719,11800.125859722255,11367.942216454485
2767,12309.37244804842,11735.14004984988,11429.011789773327,11701.072678816563,11888.121226794536,11305.386994110999,12220.455561505707,11793.265470392746,11757.824458332416,11364.086842435077
2768,12237.334586120425,11688.491130024708,11505.879917929877,11711.321318676097,11915.074341074609,11361.377115634272,12225.107084526595,11807.557955965503,11745.038813393043,11361.09055106287
2769,12211.308035386202,11638.96855359605,11474.052189442036,11731.505110768647,11952.484403828705,11307.538943336769,12303.606733975714,11784.850125247078,11687.749170779289,11450.89758315187
2770,12186.00913902444,11575.40337708497,11573.057996104115,11729.49620748211,11982.347915598797,11318.93399249121,12357.422962292094,11797.971630561138,11674.055430801767,11384.111658016629
2771,12304.678322185417,11576.616481511874,11540.133716574988,11767.161670995643,11934.764434802353,11323.911726445602,12357.48243077452,11847.07308744244,11735.324258900338,11407.828625887953
2772,12327.066638660475,11518.59368767795,11521.301289444204,11733.74887393952,11932.244778088374,11309.746480194934,12286.290497432936,11862.711337347266,11680.437931813,11415.417594651955
2773,12359.31750850079,11461.06288943826,11526.708948769454,11723.075178805506,11894.940519689813,11265.957639556409,12311.98870734677,11837.805522270359,11779.276894157707,11377.537485211586
2774,12405.483290300768,11466.639949878474,11498.182287528572,11678.669756625899,11832.01753043221,11392.949036844295,12412.863631341077,11821.167944921111,11779.125799988422,11385.104385707715
2775,12525.737700709587,11414.15917107876,11511.484982916822,11691.08732367304,11829.918172882086,11404.938379999721,12350.628476601429,11804.59518178926,11857.174473660882,11342.641608165777
2776,12501.493565280809,11417.536182661968,11525.190830289275,11695.965227404382,11904.881648512732,11511.825225838647,12294.029967278406,11778.613467680863,11931.381486086028,11339.597585401438
2777,12446.175287922866,11359.740865113461,11493.50916541833,11666.753469458115,11944.206288323707,11459.355116155224,12329.199414860981,11761.634566234276,12007.74104388988,11373.040700865846
2778,12431.262307515359,11327.827172344958,11461.433041256463,11667.096061753979,12024.364035582845,11524.432315741971,12328.902982415913,11701.218249231693,11980.758948506818,11338.839693549227
2779,12488.596476402634,11337.689379062118,11428.235223764446,11757.490877684613,12071.830590456391,11478.103928455555,12446.451932000728,11639.23299529317,11930.67056760219,11303.69727377525
2780,12529.775953348142,11296.327048838433,11376.60546445564,11800.61839410993,12009.289695709209,11412.536268210535,12397.396434035543,11603.611450418533,11916.209216893256,11351.452023005513
2781,12507.531150823143,11282.050787032695,11356.910100860889,11988.370898867495,11950.996413066256,11413.7656666531,12404.143113388453,11634.236026959976,11897.005313703381,11385.350426957551
2782,12496.401354297497,11237.448411500327,11421.07505336946,11978.694991317847,11920.198935009663,11449.853435546747,12411.747739674782,11634.577877531763,11917.308209697041,11394.254761278777
2783,12433.494399155494,11227.663396455007,11528.317433822971,12023.356431327074,11893.238818626562,11427.024929441244,12361.527614543265,11565.464115962532,12025.719254497564,11350.273464026499
2784,12403.015687120675,11427.493367706202,11460.500444761848,12028.778003463105,11977.385701655836,11394.25051489118,12452.673004951208,11561.942186488812,11968.511303136227,11302.31423101002
2785,12368.733078835767,11413.623305784697,11429.565232257622,11981.113120699765,11936.011917500247,11379.215097859094,12418.382486038294,11547.910212941402,11960.561698868687,11263.119367990019
2786,12478.756705352755,11598.743968449318,11414.136455045089,11958.789531330238,11896.958937794243,11334.930771025236,12381.978561929403,11498.800505500942,12043.85446580963,11214.220997783463
2787,12460.078408874886,11570.535425622047,11347.360045967962,11892.229295822803,11931.267277808545,11291.417650993888,12402.945014971781,11435.94100822714,11993.202689167903,11260.888387885181
2788,12492.44685714963,11639.58149362911,11385.287132852252,11884.953632768671,11916.445834845954,11233.453504884425,12481.997783255702,11437.399703386229,12023.83097614235,11248.202147308264
2789,12454.474654979631,11593.34642253758,11352.286283958254,11896.81885103352,11977.800147638687,11242.396135016375,12523.764124328,11477.487693254772,12004.93393669082,11226.44784201671
2790,12479.52257551694,11571.700054442867,11313.513652812611,11861.23596178792,11938.900781745653,11308.287025695488,12532.16714681649,11439.492719577585,11995.953162160284,11192.738879761495
2791,12473.937722546107,11643.340155076174,11260.37928200043,11851.721644504056,11949.014405418513,11271.233441791772,12469.546408685583,11544.836925005715,12153.146248921024,11213.08475919277
2792,12426.29297010938,11637.584316436798,11346.03315183552,11794.553545743847,11892.85294605182,11265.470876696116,12409.308658451298,11554.407383563052,12176.831190699317,11193.32902263218
2793,12373.208933848218,11567.487541455443,11374.266524999275,11780.256277924875,11837.515528337275,11346.212697538997,12386.81338456001,11528.055445569165,12112.331838947697,11151.911786279454
2794,12447.672930139097,11643.226627224489,11357.286043249109,11848.324949704209,11810.480444909015,11458.527917518482,12373.378382699542,11587.794870747519,12047.921395639776,11135.760303343135
2795,12470.72273132734,11606.598867604243,11333.860052018197,11792.628238736685,11767.555205528695,11467.727975477892,12414.58502327906,11553.513235142644,12033.120380135326,11282.429629918563
2796,12503.260381644099,11611.83397255712,11298.173910137386,11752.718449011078,11760.242082380928,11503.808091365869,12356.971292773358,11536.364623489684,11991.287343407123,11365.84315980034
2797,12434.00341865917,11601.097146182738,11329.233874061521,11703.241743752964,11699.94891618144,11545.034348305793,12574.841661213037,11477.754160471084,12050.57716715934,11398.204833569966
2798,12403.810725509717,11667.539119587744,11335.673764839155,11680.683738536432,11908.27769846661,11485.840784833566,12542.292684295538,11449.058038691715,12015.795978999638,11362.089878047746
2799,12385.987959451972,11653.03616119167,11351.339342277006,11729.02268758017,12025.614206562379,11523.508438980884,12566.35364161464,11445.732836616922,11988.2294569239,11319.90508282592
2800,12346.050274174502,11608.666369709219,11355.812223995094,11799.089990628301,12086.943521600744,11488.781374931903,12505.141378174802,11470.689036112384,11953.695061863038,11268.20566734258
2801,12309.465299288257,11590.184689858359,11494.333118462451,11733.854156124022,12040.293648798614,11448.07525905838,12439.173844541212,11510.368011895867,11905.722904143673,11229.928202693922
2802,12242.487300795168,11613.927524173592,11450.953269326546,11708.43805445204,12207.582055881134,11450.378884844753,12402.775874859917,11472.018955649517,11895.111584500755,11279.448619035527
2803,12201.959203061597,11614.826312448387,11445.032980277894,11655.838936273929,12268.38608044774,11483.224934586578,12450.062367856846,11433.105819123353,11851.479511335046,11338.608335234643
2804,12164.911926113611,11580.378005921792,11504.054355051772,11660.446867286159,12265.684707484997,11416.011075969485,12487.850870528127,11462.934339147863,11871.202598750006,11321.68105679783
2805,12143.467519414902,11583.597076659209,11535.865521022868,11633.831111168149,12255.204231127678,11406.233781272873,12539.730686704008,11473.997133623338,11809.803982953455,11287.77731666137
2806,12086.399846541966,11642.869763628809,11610.670521889273,11586.17331784519,12222.964795136131,11559.890940180307,12637.512686189744,11459.373198590132,11871.526613753076,11238.794113226415
2807,12120.56180084419,11719.08040404953,11625.033721419746,11621.996234590059,12276.050534043792,11523.368378355583,12616.133646130073,11445.678807013226,11903.238703276149,11228.37908583113
2808,12097.964258852022,11687.798288340875,11694.561639515567,11595.780041104426,12229.493748034633,11544.099707169808,12661.964680805419,11438.932900024576,11986.730284766354,11194.684806404051
2809,12039.894780638384,11651.508663650544,11703.2518496069,11559.98692034548,12212.472481273546,11586.282987992055,12772.12810732228,11377.759792701969,12025.066697886623,11235.482980661924
2810,12024.879218496311,11732.023122051653,11713.823203492673,11495.807392476147,12163.928244361023,11683.186614548267,12732.950875781738,11413.884459677853,11984.464750181598,11259.38514980523
2811,12072.074070242688,11669.660166129263,11651.713751772886,11455.28404885847,12227.571973480746,11629.732612895645,12680.764041513668,11413.77685316699,12007.529131534518,11206.249991315972
2812,12063.98805434452,11685.996047012808,11614.285869364285,11405.927264479851,12173.689714329508,11653.619916349395,12680.51500272491,11372.326305413488,12022.276563493122,11170.643454449397
2813,12115.317325265529,11737.801946405521,11634.147004555683,11379.206282107876,12306.994683395935,11645.159793091947,12642.146873300386,11329.832315359727,11994.191027270515,11259.40728578017
2814,12098.922916813272,11685.29685366437,11616.73441535277,11358.700307172257,12231.654244952993,11610.698444773805,12603.598546620975,11289.410299289644,11995.459922954797,11364.488921804133
2815,12060.013578603675,11643.10530048047,11661.25692642033,11445.937388962899,12194.3596195883,11557.035898309583,12556.412165645575,11277.090500464985,11939.729069512232,11321.613801767902
2816,12189.039375475186,11599.050955856645,11623.17895610194,11472.090186788,12194.645758087834,11504.78463400561,12514.209498567603,11230.82251812641,11945.446558313171,11414.234208596754
2817,12181.530317784853,11720.288846968991,11664.231476867257,11422.30428894338,12130.389362914822,11528.000370517495,12445.204902072071,11254.700620663554,11892.146286589665,11384.625139856238
2818,12171.103998811788,11700.678758781332,11713.122901839688,11420.907471118118,12153.920643967605,11541.389179127927,12515.662280918386,11260.309873602771,11833.71064675879,11425.275101116309
2819,12246.294567518085,11644.036170072379,11691.28520859536,11483.133290185593,12084.33781199231,11530.024907021374,12463.227259893336,11261.307386717002,11765.964051952542,11409.350000421116
2820,12310.136775320609,11660.4421995887,11651.78703146419,11637.009036521995,12145.288068737276,11572.517530237561,12415.270066953299,11267.11029180029,11837.778455499823,11400.755284123506
2821,12404.719325535563,11662.362689661793,11732.412021401025,11721.1223650435,12090.828490999156,11564.792794285095,12384.013560698326,11235.820027850916,11893.189558192882,11421.366281999708
2822,12338.353725452525,11753.212348188108,11680.86639021783,11722.401487735033,12089.885272752996,11561.036569668184,12410.426850660298,11184.40895105438,11838.683270287942,11385.000219686919
2823,12269.169118841715,11744.279920172006,11730.075282938356,11688.441611079003,12077.892735458661,11575.60880444034,12373.560950971756,11208.504727987547,11813.222954250277,11379.273681286722
2824,12345.511597125485,11812.634185542045,11676.376444247655,11680.94005097709,12200.430439160758,11529.315951117651,12310.104302359247,11269.625644538002,11833.11318578473,11410.875199426468
2825,12305.732170336272,11755.825365872885,11665.659439548166,11631.352698915158,12150.268643701018,11822.819552515428,12283.619794595823,11221.674594531889,11830.266837963938,11402.217123240254
2826,12281.417079330715,11752.46647979593,11688.16694964129,11735.42402436284,12125.598207443072,11861.96347401307,12256.50908109498,11203.773188149864,11797.936516709302,11377.650938117264
2827,12291.76037068023,11718.677871278915,11687.199908788056,11738.480820261144,12194.497493352443,11808.042317409241,12256.611524687527,11161.791907643164,11763.838152549459,11401.383941983948
2828,12267.36156717322,11781.808764835805,11732.303082892171,11735.892006367538,12292.312293731482,11988.441193069924,12257.926780932788,11109.46447254586,11855.576039954674,11377.413509440687
2829,12211.255078690985,11753.983266527246,11713.050021422187,11812.374239940013,12259.743562245761,11971.905871928986,12193.612753739011,11075.53453168639,11908.631227280588,11330.268727313794
2830,12228.455479074555,11772.563620793977,11652.187503116838,11806.471296530517,12275.565707900088,11952.69224332485,12198.332482544285,11111.495791427034,11906.638817470994,11345.470633606063
2831,12234.287944252403,11820.984374814554,11654.771860713778,11785.656908333855,12299.147882825198,11899.628982879642,12241.116909430617,11082.019204399143,11980.842476030455,11334.959842737833
2832,12383.224135841407,11766.132513386856,11643.529678477807,11749.648223088865,12282.310099818736,11886.091523762832,12338.031880943588,11140.33773810415,11959.758773097308,11270.184989533782
2833,12312.514124833731,11727.22372907614,11644.523759846983,11792.736881587683,12354.93629073585,11945.654452925266,12368.856261950803,11166.751869512707,11986.76425811578,11251.888094238178
2834,12314.973219996215,11699.89368279293,11751.717767727083,11820.653897259012,12327.367625619965,11943.100074551925,12350.198491640183,11148.106784761248,11919.901120550252,11277.789897347542
2835,12294.881065953135,11743.688394593146,11853.074837240742,11810.039755492127,12296.917160831785,11932.169627528665,12341.559568840872,11093.582121335356,12035.371647972815,11244.118823005094
2836,12326.979460059167,11860.38952509957,11791.94598859538,11783.577823359727,12307.229964783839,12040.243728126643,12355.238691261224,11052.97769413929,12212.893540750189,11203.312103085786
2837,12311.577457273252,11831.637813593694,11744.121423846218,11732.70812304307,12279.718538897265,12024.598484298736,12442.646144635892,11045.504582588166,12178.879892889228,11265.980476980027
2838,12353.592963287216,11816.500361751236,11832.294224369998,11853.420056147854,12318.685679225717,12088.303382050422,12390.889021810832,10994.75078532577,12109.125296107162,11273.327013403752
2839,12390.42257064725,11815.776554870487,11778.41146319467,11795.97684167646,12433.817824391721,12024.56013514599,12375.092375807055,10943.762324318039,12191.80129374808,11242.286970708004
2840,12335.436786908627,11879.198976665633,11752.007021264862,11826.622149632834,12412.75070979945,11999.079502422897,12327.663984529183,10903.775804613022,12127.016664424476,11229.712418681313
2841,12271.119124472922,11853.482110753695,11760.288503536178,11805.638272711478,12346.383305912941,11941.31244207013,12300.7248300458,10953.615334393016,12238.472853070576,11188.945000562091
2842,12265.901838088888,11817.101193701967,11794.46766136353,11775.874512822353,12275.500819010625,11923.343850235358,12451.155447371697,11007.420141526238,12223.173074011725,11209.095253124495
2843,12279.329012003915,11754.220535702772,11779.589085218244,11795.339224730795,12243.258381562793,11899.11631032271,12404.171261499707,11048.676666861493,12294.800121006958,11182.30658305385
2844,12248.380901693978,11769.150133236733,11763.5127228664,11807.322633290463,12249.398655219353,11931.140012358137,12409.786333533382,11093.295373495506,12322.077267794677,11140.537027828865
2845,12241.402985316188,11746.117854580025,11715.422871058057,11833.893133230122,12266.953997077428,11947.476705503017,12386.310270837925,11158.392022226357,12304.790842289613,11104.434678505575
2846,12193.480305002207,11739.513725285131,11652.466342141726,11903.531099994327,12216.700079327371,11959.456788733374,12346.81237728983,11264.272860912812,12332.151278731959,11064.033128800338
2847,12166.586375608043,11700.94998674253,11644.314966071304,11982.477880830163,12152.346098084094,11985.389079981132,12359.452148283683,11327.058537278783,12318.12105326861,11053.978782511385
2848,12231.807847913633,11721.70792363509,11622.321098836737,11927.535501312736,12128.521700014688,11946.82522635582,12356.41458284759,11428.134827845275,12309.014206382348,11021.709545535881
2849,12230.993595454282,11757.61852454471,11581.93401146492,12047.66682265549,12080.101908461673,12008.129164516686,12347.15272906986,11505.608684281466,12385.186713060779,11031.257019283204
2850,12254.367387727825,11787.627097870112,11641.751769814491,12044.144294651656,12125.684441020527,11993.887041337935,12470.235337154443,11453.646233012869,12413.114453164171,11109.322085172727
2851,12245.663325580292,11735.588019902654,11779.764968471676,11991.047415167623,12233.839260942323,12063.121647364038,12469.63176850313,11463.708906173977,12433.195925657175,11126.926538378688
2852,12445.963358070267,11817.014354818652,11741.962922539555,12024.590764347065,12163.021883263576,12056.247113626008,12459.220275196541,11405.656020552466,12441.283073674782,11095.362586864188
2853,12463.12230624799,11812.130663302478,11682.366685408972,12000.676600386703,12142.447289865446,12055.46374001635,12471.453438418124,11395.85627797823,12389.85894337583,11091.664990165971
2854,12395.700678139618,11758.281121903794,11668.190301984605,12039.292906987188,12110.947505789132,12123.130206115464,12408.400397087813,11401.549595838387,12326.938027989114,11093.485020162425
2855,12411.573533062208,11832.82666326441,11660.399294647603,11991.15854578866,12099.463430085292,12081.921517740344,12363.404950505525,11372.616707884183,12333.895747928262,11190.47196646356
2856,12367.606160971794,11824.039608093843,11648.032267151348,11987.439888298813,12278.50624955698,12151.820360520487,12317.134063321031,11395.047408977503,12307.37163282731,11130.634333745218
2857,12370.685962514966,11815.02098987173,11596.899752833564,12123.454567871657,12294.683418064924,12121.509283047819,12306.181056007832,11430.430811598395,12322.287086428882,11141.482928773146
2858,12441.37317453201,11778.001848412985,11633.529210589099,12170.743520436941,12254.281863584843,12050.462014942012,12256.194513914143,11404.559030124567,12306.5940821121,11273.784630828228
2859,12408.24015772677,11749.844532245539,11602.853389155787,12175.117533302095,12194.253302272706,12040.598289461701,12196.489644440626,11394.17983032691,12360.537579054922,11282.654652355639
2860,12366.201507396145,11700.736452916672,11642.279788742148,12255.61276624654,12247.314679346282,12016.204568554424,12181.81585847566,11354.054588396964,12301.191832288418,11259.415179929209
2861,12392.414032257479,11670.30769959489,11767.800295220586,12226.192715995789,12223.624350816095,12063.387358081387,12121.706634185335,11385.707258395563,12254.160087415066,11268.312868550622
2862,12346.03792517788,11607.871380269904,11729.316932629763,12162.294640340315,12185.408487708379,12103.587176002533,12095.69197845605,11316.147736659364,12227.729524071023,11237.969206919059
2863,12364.444192528299,11719.450100688959,11794.168422222625,12141.619925253712,12245.6904155265,12197.587186897916,12153.99487133879,11264.91468954011,12218.383115606874,11201.525922997336
2864,12381.1147155728,11686.749234228047,11757.202691989098,12130.951194794467,12249.372361894382,12165.246286982374,12093.871270495945,11234.994755967771,12166.012934403469,11314.179977553473
2865,12400.937031561005,11639.981504581432,11774.682019201418,12088.654371882592,12199.2813383988,12185.882296457288,12126.758825984816,11256.710041652343,12134.238658834443,11282.459099539821
2866,12458.787477669082,11580.901872486016,11757.483923430347,12020.371083793907,12205.290267381068,12219.525157855807,12161.380749777294,11271.996743741487,12125.97125011204,11248.437755697674
2867,12426.887531460154,11577.317197552438,11982.377994451128,12005.712727557247,12180.930000964401,12240.924210289466,12134.9845673004,11245.338682971214,12164.22748491439,11223.786330461118
2868,12485.456478387285,11577.57734668853,12211.129751368617,11958.296179582718,12176.030894139134,12208.791715152855,12136.215742195276,11250.127501133487,12098.146665974471,11184.588136294838
2869,12487.905385229717,11622.89630669057,12161.130371506279,11902.31263801986,12121.47012656138,12349.274620565735,12319.341926624147,11297.41922639797,12171.661967485314,11145.291454947917
2870,12480.35362773758,11613.29361602298,12273.35181105113,11963.976422417794,12128.397022935605,12295.110780588704,12250.483934344447,11259.461382593516,12149.27049018686,11110.774960413704
2871,12433.660378347922,11545.723435515074,12295.92546813366,12085.603711102485,12173.215173597911,12268.466712212725,12273.651727568064,11275.90031547557,12110.593896152448,11108.64385996569
2872,12523.11561147441,11539.797585806838,12253.628612508493,12023.812017577135,12124.252112657186,12235.823392017961,12204.383088671071,11302.653337242737,12087.78355876565,11215.685416252974
2873,12529.159006194212,11511.621429567744,12217.868543104576,11951.135821249452,12184.600472354237,12181.539517137764,12130.40595696308,11298.987534433609,12053.37037094734,11204.67358884431
2874,12459.962716277823,11529.277091600552,12255.028434898612,11922.063305839178,12202.966665220374,12195.699281508905,12092.950217700914,11274.295142848747,12139.118830280833,11173.650735021216
2875,12440.839709734224,11558.93143472011,12240.262577996193,11867.631435013207,12211.5141832968,12316.200508112282,12105.6212021069,11331.541255097007,12183.312094602496,11170.668534224496
2876,12461.835330131204,11609.906466836217,12224.389799641047,11875.555158309215,12234.963571070832,12295.264379353644,12053.665007747028,11388.70935913881,12193.011568859245,11158.547295011795
2877,12494.532681060671,11549.862521857167,12289.843551281125,11838.20179860208,12182.158250454013,12252.010747244973,12149.696191545912,11329.542242254816,12133.732896797279,11129.803935457689
2878,12445.323902940108,11531.947138263076,12323.182526353978,11837.823264982275,12157.533769584412,12257.92423819845,12108.652000493865,11373.896262437787,12180.854025421135,11182.274611497096
2879,12409.568639897941,11626.745231410949,12306.862562143142,11835.496214024542,12171.384591004084,12336.301983075913,12141.445463219436,11371.794333515969,12141.894382739129,11190.274672997215
2880,12373.454549558568,11601.98508558964,12367.217156808583,11773.166727231537,12149.963813298717,12331.611244729704,12121.949741446027,11339.993112686481,12143.24745995654,11234.619771934858
2881,12529.811601471238,11618.353958156018,12354.777162744549,11712.029581768033,12123.406769344441,12305.553591201186,12073.609679552299,11293.318049062387,12272.485693266726,11203.087279282387
2882,12526.952253652482,11653.791611460816,12375.991811464331,11683.023823747755,12059.994047236269,12347.623698263993,12163.47280200258,11284.306143063826,12238.918264428085,11208.204528459677
2883,12557.500352460673,11624.240637558745,12360.865418507623,11650.706207004969,12084.72297407531,12362.580009254352,12124.459883232294,11297.193083914553,12293.042878968707,11206.223729200596
2884,12525.202536592049,11701.874990496259,12297.64047363893,11596.355691098168,12074.275178135375,12344.267376885013,12068.73778876891,11381.445154788427,12257.091788569716,11161.185277232422
2885,12511.036646421606,11645.373180645283,12295.589466859634,11565.121096430119,12049.877896833492,12374.206946996588,12043.231664084286,11355.070792095335,12270.615273345717,11227.39872029833
2886,12465.750215048078,11675.8923204428,12270.695559554712,11715.192215569032,12044.585233239479,12385.5893603734,12036.138098321782,11452.686405929915,12235.764604922495,11272.09187640694
2887,12436.447878999279,11683.222495312322,12243.401520065838,11696.270167109782,12086.45866309578,12454.085286713645,12127.432388820813,11467.097469901708,12203.426061489668,11250.927296678707
2888,12432.65041125555,11641.368103055933,12297.477791079153,11649.779155244509,12055.095617436495,12519.829687698773,12132.394986709884,11435.274107098392,12229.180377763249,11216.064568612668
2889,12396.462921020704,11601.659204266407,12326.765765664932,11720.786103232289,12007.719338458663,12510.97647528752,12156.9319450633,11435.675568631525,12170.350289663651,11241.731437357188
2890,12334.931169084537,11593.548049157027,12345.515662951646,11657.848974852328,11954.884245962967,12486.121502895357,12175.804454696032,11401.644799973912,12138.201974342983,11329.859008643145
2891,12292.757686526025,11531.389456577883,12442.14751261697,11657.674285296163,12057.162091311497,12418.614788114755,12226.809144976669,11374.47499835524,12081.852504259532,11380.423526343113
2892,12249.628622068214,11665.964788580148,12428.253619498468,11634.994067992424,12125.087152840295,12428.639900490143,12227.488143847639,11507.909457288255,12122.63037642014,11426.374533252898
2893,12222.64805177303,11642.273734056142,12441.851937625654,11612.603036962157,12220.098317157035,12373.489640227162,12198.01201774843,11489.035698268142,12159.823571229666,11477.751518822452
2894,12201.97713336181,11618.706512410577,12424.487593990378,11583.341729136682,12270.591650086633,12422.014092311996,12131.128396805538,11439.503937257328,12115.739799683262,11458.207016734987
2895,12156.408019501947,11566.253612309469,12404.778316829139,11627.424360205901,12257.510039514267,12492.439782783698,12069.44950425227,11423.247993713003,12086.073796406015,11389.8846014926
2896,12264.08449223311,11603.989013199101,12423.385865286147,11592.407297732183,12327.209149196475,12429.658033005426,12076.617215468657,11502.599582859968,12041.290695988948,11342.084887012898
2897,12218.40802621765,11582.448526383752,12512.550649637844,11582.549845602416,12292.9780246994,12405.271082722511,12287.300466400377,11473.464275824785,12002.339727478258,11336.837754487127
2898,12158.641416741955,11531.736845207814,12512.743007433028,11609.570409325741,12294.285095321564,12367.597882943239,12249.283455089771,11533.135344827968,12026.732158395707,11282.325850508514
2899,12353.827412623375,11561.414848525636,12485.859681902906,11616.242752307613,12227.459522181793,12342.773657519989,12229.082893249943,11485.712024418921,12004.07041807193,11260.127235144486
2900,12295.841611696616,11570.116734155381,12581.446967519712,11649.350541787313,12155.38445591534,12375.178780309263,12195.147365919252,11454.41623633472,11965.42370072224,11276.151310214294
2901,12223.296289758619,11558.510504065398,12536.158884409786,11668.160078429872,12278.60714150422,12322.388373449012,12287.416614119658,11457.710892258232,11942.940662629977,11239.37037989474
2902,12285.203983054631,11530.714414358275,12559.881646676842,11650.395510473056,12261.9807634564,12260.539863487369,12267.439161757591,11488.422622068432,11902.373653982748,11237.890079500947
2903,12362.02486295724,11561.409831973899,12574.98262910796,11641.805307012277,12481.876946179218,12271.002443975276,12274.906626433742,11441.520100517675,11866.149124442487,11246.342598606368
2904,12341.25787464166,11499.531133734114,12604.773970396385,11579.113346064378,12435.406870601595,12297.365936843204,12296.77401354571,11496.148354270537,11851.60956735747,11254.956418631924
2905,12287.145734681097,11761.259161598178,12545.372751407218,11534.41573169231,12408.475623956729,12336.482156281076,12233.097703829704,11534.958595376009,11874.298662068586,11321.797073261665
2906,12252.755955371633,11831.055830261705,12481.998025486844,11506.781237029043,12428.308569477093,12315.12432431507,12330.663961990283,11515.177876650245,11830.61452643011,11296.60742870793
